date,open,high,low,close
2019-03-19,18.7047,18.7047,18.1693,18.1693
2019-03-20,18.5353,19.1314,17.9955,19.05
2019-03-21,18.288,18.832,18.288,18.832
2019-03-22,18.512,18.512,18.1951,18.1951
2019-03-25,17.624,18.1645,17.386,17.7882
2019-03-26,17.9275,18.7434,17.9275,18.7434
2019-03-27,18.3312,19.175,18.3312,19.175
2019-03-28,19.2604,19.5761,19.13,19.2913
2019-03-29,18.73,19.2902,18.73,19.2902
2019-04-01,19.3981,19.8815,19.3981,19.8815
2019-04-02,19.84,19.84,19.4189,19.7711
2019-04-03,19.801,20.174,19.801,20.002
2019-04-04,17.7291,18.45,17.7291,17.87
2019-04-05,18.6482,18.6482,18.2101,18.3837
2019-04-08,19.375,19.375,18.1204,19.1225
2019-04-09,18.29,18.875,18.097,18.485
2019-04-10,19.1695,19.1695,18.817,18.817
2019-04-11,18.1077,18.4972,17.7901,18.1607
2019-04-12,18.8089,18.8089,17.9911,18.6065
2019-04-15,18.4263,18.7432,17.988,18.5566
2019-04-16,18.2786,19.0458,17.937,18.843
2019-04-17,19.0285,19.0285,18.255,18.255
2019-04-18,18.981,18.981,18.2207,18.287
2019-04-22,18.4111,18.4111,17.9316,18.0746
2019-04-23,17.4626,18.4354,17.4626,18.4354
2019-04-24,18.24,18.24,17.7,17.783
2019-04-25,17.0,17.3742,16.8819,17.1418
2019-04-26,16.7706,16.7706,15.794,15.794
2019-04-29,16.396,16.7536,15.595,16.236
2019-04-30,16.4342,16.6199,16.2083,16.2083
2019-05-01,16.334,16.334,15.8196,15.8346
2019-05-02,16.532,16.6555,16.4161,16.4161
2019-05-03,16.4554,17.6321,16.2994,17.157
2019-05-06,17.155,17.455,16.6924,17.1303
2019-05-07,17.79,17.79,17.09,17.2934
2019-05-08,16.8608,16.8801,16.37,16.8097
2019-05-09,16.8442,16.8442,16.4189,16.572
2019-05-10,16.3141,16.7941,16.0192,16.273
2019-05-13,15.5688,15.787,15.0419,15.53
2019-05-14,15.6312,16.088,15.6,16.088
2019-05-15,15.801,16.24,15.4896,16.0048
2019-05-16,15.6246,15.9,15.4,15.614
2019-05-17,15.1084,15.116,14.049,14.279
2019-05-20,13.53,14.0521,13.4058,14.0521
2019-05-21,13.256,14.227,13.1655,14.227
2019-05-22,13.4246,13.784,12.9055,12.9055
2019-05-23,13.177,13.7852,12.9114,13.5217
2019-05-24,13.931,13.931,12.6284,13.342
2019-05-28,13.2722,14.0,12.74,12.74
2019-05-29,12.6276,13.018,12.44,12.6747
2019-05-30,12.8006,13.333,12.795,13.006
2019-05-31,12.41,13.2458,12.3759,12.736
2019-06-03,12.877,12.877,11.9793,12.3232
2019-06-04,12.3664,13.381,12.3664,13.2806
2019-06-05,13.591,13.7919,12.992,13.392
2019-06-06,13.7928,14.1041,13.5987,13.99
2019-06-07,13.8924,14.1727,13.7774,13.9804
2019-06-10,14.4724,15.1288,14.194,14.392
2019-06-11,15.2557,15.2557,14.3731,14.603
2019-06-12,15.4572,15.4572,14.2844,14.5456
2019-06-13,14.6073,14.6073,14.171,14.5715
2019-06-14,14.6489,14.8821,14.2954,14.384
2019-06-17,14.5375,15.5762,14.3622,15.136
2019-06-18,15.362,15.6921,15.1574,15.1574
2019-06-19,15.2286,15.5902,14.9908,15.5902
2019-06-20,15.5795,15.5795,14.9445,15.2251
2019-06-21,15.0098,15.423,14.6152,15.042
2019-06-24,15.3528,15.7772,15.1226,15.1226
2019-06-25,15.0257,15.1195,14.9339,14.9339
2019-06-26,15.1571,15.3624,14.78,14.888
2019-06-27,15.01,15.01,14.907,14.907
2019-06-28,14.8932,15.3759,14.8932,15.3759
2019-07-01,15.8927,16.19,15.4405,15.5468
2019-07-02,15.5491,15.6952,15.23,15.23
2019-07-03,16.5587,16.8948,15.757,16.25
2019-07-05,15.806,16.38,15.568,15.72
2019-07-08,15.671,15.8854,15.671,15.807
2019-07-09,15.4086,15.611,15.368,15.368
2019-07-10,16.37,16.62,15.9752,16.62
2019-07-11,16.323,16.6387,16.26,16.6387
2019-07-12,16.1996,16.8911,16.1996,16.8911
2019-07-15,16.9342,17.6835,16.517,17.1
2019-07-16,17.08,17.4769,17.08,17.4769
2019-07-17,17.8663,17.8663,17.04,17.1461
2019-07-18,17.2662,17.73,17.2653,17.2653
2019-07-19,17.302,18.061,17.0704,18.061
2019-07-22,17.97,17.97,17.3126,17.4437
2019-07-23,17.856,17.9524,17.1358,17.7932
2019-07-24,17.318,18.129,17.2982,18.0316
2019-07-25,16.2593,16.2593,15.259,15.7055
2019-07-26,15.139,15.7551,14.9751,15.7551
2019-07-29,15.7054,16.2899,15.619,15.802
2019-07-30,16.298,16.953,16.0354,16.5261
2019-07-31,16.6,16.8302,15.9911,16.2499
2019-08-01,16.9249,16.9249,16.1217,16.27
2019-08-02,16.0062,16.2918,15.748,16.2918
2019-08-05,15.8443,15.8901,15.5086,15.8901
2019-08-06,15.5771,16.1,15.32,16.0393
2019-08-07,15.8,15.8,15.4041,15.6271
2019-08-08,16.14,16.3488,15.85,16.3488
2019-08-09,15.7577,16.5726,15.7043,16.3788
2019-08-12,15.557,16.0039,15.3502,15.3502
2019-08-13,15.664,16.1027,15.61,15.733
2019-08-14,15.548,16.1874,14.93,15.2351
2019-08-15,15.091,15.164,14.3062,14.397
2019-08-16,14.579,15.3051,14.579,15.3051
2019-08-19,15.549,15.607,14.93,15.179
2019-08-20,15.3619,15.7085,15.2469,15.2469
2019-08-21,15.4929,15.4929,14.99,14.99
2019-08-22,15.1445,15.31,15.1445,15.31
2019-08-23,14.8354,15.3983,14.2555,14.6781
2019-08-26,14.69,14.69,14.5311,14.6511
2019-08-27,15.0725,15.0725,14.1475,14.882
2019-08-28,14.515,14.884,14.393,14.7871
2019-08-29,15.3,15.4307,14.9235,15.4307
2019-08-30,15.3538,15.743,15.2943,15.4599
2019-09-03,15.0485,15.6056,15.0485,15.6056
2019-09-04,15.185,15.4305,15.0027,15.369
2019-09-05,15.279,16.05,15.1453,15.6345
2019-09-06,15.5606,15.5768,15.2913,15.5202
2019-09-09,15.4186,16.04,15.4186,15.6692
2019-09-10,15.4767,16.0671,15.4767,15.7815
2019-09-11,16.55,17.3673,16.327,16.6256
2019-09-12,16.8122,17.5,16.8122,16.8592
2019-09-13,16.83,17.0964,16.83,17.0964
2019-09-16,16.6,17.1819,16.3483,16.3483
2019-09-17,16.1691,16.6769,16.1691,16.4594
2019-09-18,16.3354,16.8968,16.231,16.8957
2019-09-19,16.4,16.9968,16.3325,16.62
2019-09-20,16.4338,17.2782,15.9574,16.7238
2019-09-23,16.0,16.979,16.0,16.587
2019-09-24,16.1249,16.325,15.1199,15.1199
2019-09-25,15.6972,15.9767,14.5663,15.9767
2019-09-26,15.4982,16.5951,15.27,16.5951
2019-09-27,16.5659,16.747,16.5227,16.747
2019-09-30,16.4,16.4701,16.206,16.206
2019-10-01,16.6,16.6,16.546,16.573
2019-10-02,16.6419,16.6419,16.139,16.5689
2019-10-03,15.7223,15.818,14.98,15.79
2019-10-04,15.7221,15.7221,15.4487,15.4487
2019-10-07,15.46,16.624,15.46,16.624
2019-10-08,15.8634,16.7324,15.8182,16.0337
2019-10-09,16.12,16.9608,16.1036,16.397
2019-10-10,17.089,17.2393,16.3186,16.425
2019-10-11,16.8301,17.2514,16.668,16.668
2019-10-14,17.3102,17.3481,16.789,17.1929
2019-10-15,18.02,18.02,17.2199,17.2199
2019-10-16,17.2033,17.922,17.2033,17.8449
2019-10-17,17.6,18.134,17.6,18.134
2019-10-18,17.56,17.94,17.56,17.86
2019-10-21,17.606,17.8,16.8565,17.5
2019-10-22,17.0,17.3623,17.0,17.2383
2019-10-23,17.3177,17.3177,16.9906,17.1838
2019-10-24,20.1368,20.5533,19.64,20.5497
2019-10-25,20.2,23.0,20.2,22.1627
2019-10-28,22.678,23.4366,21.9756,21.9877
2019-10-29,21.6865,21.8898,21.2006,21.8898
2019-10-30,21.5667,21.5667,21.0454,21.0454
2019-10-31,21.5337,22.29,21.1099,21.9835
2019-11-01,21.928,21.928,21.1318,21.1318
2019-11-04,21.199,22.4434,21.199,21.5107
2019-11-05,22.29,22.29,21.7594,21.904
2019-11-06,21.9,22.839,21.5969,22.839
2019-11-07,22.8557,23.3563,22.697,22.8455
2019-11-08,22.8,23.334,22.8,23.334
2019-11-11,23.47,24.0215,23.0,23.472
2019-11-12,23.903,24.3123,22.972,24.3123
2019-11-13,24.5442,24.5442,23.439,23.49
2019-11-14,24.194,24.4827,23.963,24.24
2019-11-15,24.304,24.5,23.443,23.849
2019-11-18,24.2207,24.2207,23.7288,23.7288
2019-11-19,23.75,24.8224,23.5327,24.358
2019-11-20,25.0,25.0,24.0197,24.2478
2019-11-21,24.319,24.4537,24.319,24.4537
2019-11-22,23.237,23.237,23.0,23.0752
2019-11-25,23.3001,23.9367,22.503,22.503
2019-11-26,22.5895,23.0269,21.9407,22.119
2019-11-27,22.2834,22.754,22.2834,22.754
2019-11-29,22.445,22.618,22.0799,22.196
2019-12-02,21.97,23.5066,21.9589,22.7951
2019-12-03,22.2847,23.4728,22.2847,23.4728
2019-12-04,22.6965,23.555,22.32,23.05
2019-12-05,22.7166,22.7851,22.1987,22.7851
2019-12-06,22.8117,23.677,22.8117,23.3042
2019-12-09,22.4936,23.9922,22.4936,22.7333
2019-12-10,23.289,23.769,22.9986,23.277
2019-12-11,24.5181,24.9075,23.952,24.4267
2019-12-12,24.5096,24.8519,23.6129,24.8519
2019-12-13,24.91,24.91,24.0405,24.4249
2019-12-16,25.33,26.324,24.6276,26.1311
2019-12-17,25.388,26.3,25.388,26.269
2019-12-18,25.8507,27.229,25.535,26.51
2019-12-19,26.514,28.3232,26.514,27.845
2019-12-20,28.2198,28.316,26.788,28.0446
2019-12-23,27.621,29.285,27.3879,29.285
2019-12-24,28.0037,29.0916,27.7968,28.54
2019-12-26,29.0271,30.288,28.5778,29.8292
2019-12-27,29.0,29.323,28.6677,29.323
2019-12-30,29.438,29.438,27.8382,27.8382
2019-12-31,27.0,28.603,26.9645,28.1205
2020-01-02,28.6,29.841,28.6,29.779
2020-01-03,30.7559,30.7559,29.584,29.677
2020-01-06,30.8223,30.984,30.1475,30.984
2020-01-07,31.29,32.306,30.5961,31.3169
2020-01-08,31.7,33.704,31.4055,33.704
2020-01-09,34.52,34.52,32.7912,33.3039
2020-01-10,32.7159,33.3066,32.05,32.4918
2020-01-13,33.3,35.891,33.1,35.4987
2020-01-14,37.4462,37.605,36.1512,37.4189
2020-01-15,36.9666,36.9666,35.2371,36.1829
2020-01-16,32.9195,35.7093,32.9195,34.6608
2020-01-17,33.9025,35.2267,33.9025,35.2267
2020-01-21,35.61,38.13,35.61,38.13
2020-01-22,39.951,40.4064,38.3418,38.3418
2020-01-23,38.7408,40.3,38.5283,38.5291
2020-01-24,39.405,39.405,37.2864,38.8815
2020-01-27,36.7794,38.4314,36.7794,37.2502
2020-01-28,38.8154,38.8154,37.8276,37.8276
2020-01-29,38.9238,39.96,38.5807,39.1959
2020-01-30,42.9762,44.5016,42.9762,44.5016
2020-01-31,43.7331,44.5479,42.815,43.8398
2020-02-03,45.6419,55.0,45.6419,55.0
2020-02-04,60.091,65.2943,55.938,61.2876
2020-02-05,55.973,56.4765,48.8763,49.03
2020-02-06,47.2379,54.5088,46.9,52.0822
2020-02-07,49.2056,51.6362,49.2056,51.5995
2020-02-10,53.7578,54.933,51.34,51.7482
2020-02-11,52.2569,52.8719,51.8118,52.0585
2020-02-12,53.104,54.4,51.3243,51.3243
2020-02-13,50.502,55.9,50.502,55.9
2020-02-14,55.09,55.515,54.6634,55.4967
2020-02-18,56.5277,59.3691,55.9427,59.3691
2020-02-19,62.1646,63.0873,61.835,61.8945
2020-02-20,62.1473,62.1563,60.1479,62.1563
2020-02-21,62.3362,62.8851,60.3893,60.3893
2020-02-24,57.1342,58.8631,55.63,56.058
2020-02-25,57.6,58.1067,54.5778,55.2503
2020-02-26,54.0054,55.4699,52.41,52.41
2020-02-27,48.7471,50.971,46.6,47.1676
2020-02-28,42.69,48.015,41.697,44.8179
2020-03-02,49.097,51.1068,46.475,49.8458
2020-03-03,54.8555,54.8555,48.129,50.2898
2020-03-04,51.2134,52.8297,49.4067,52.3751
2020-03-05,49.6098,52.1996,48.4404,48.4404
2020-03-06,46.6342,48.8762,46.017,48.5525
2020-03-09,42.0826,45.4285,40.7263,42.4474
2020-03-10,44.936,45.655,40.622,44.864
2020-03-11,44.26,45.047,41.7073,44.094
2020-03-12,38.762,40.1846,37.8003,39.22
2020-03-13,39.7658,42.1768,35.0391,37.1217
2020-03-16,32.5,34.008,30.244,30.5168
2020-03-17,29.522,32.8893,27.3,29.0
2020-03-18,26.1227,28.1873,24.0097,24.4077
2020-03-19,25.325,30.3946,24.4465,29.0801
2020-03-20,29.8961,32.3,28.912,28.912
2020-03-23,29.2186,29.9118,28.7169,29.9118
2020-03-24,32.48,34.507,32.48,34.3785
2020-03-25,37.25,38.3181,34.484,36.54
2020-03-26,36.7032,38.4078,35.29,35.7284
2020-03-27,35.2433,36.1978,33.573,34.3657
2020-03-30,35.4963,35.4963,33.2638,33.9299
2020-03-31,34.8595,36.2224,34.6326,35.9549
2020-04-01,34.3,35.5709,32.6673,33.066
2020-04-02,33.1282,34.5823,29.85,30.355
2020-04-03,34.2193,34.813,31.532,32.3375
2020-04-06,34.37,36.3472,34.032,35.222
2020-04-07,36.7705,38.0143,36.038,37.3951
2020-04-08,38.6993,38.6993,36.9157,37.6961
2020-04-09,38.8219,39.4,38.8219,39.4
2020-04-13,39.855,44.9744,39.855,43.8684
2020-04-14,47.0,49.7285,47.0,47.447
2020-04-15,49.9771,50.3658,47.3541,49.2015
2020-04-16,49.819,52.69,48.3553,51.2566
2020-04-17,53.4682,53.4682,51.797,52.3621
2020-04-20,51.064,51.124,48.7656,49.8707
2020-04-21,50.3907,51.336,45.8724,46.4834
2020-04-22,47.3,50.2144,46.643,50.2144
2020-04-23,50.6729,50.6729,46.9126,48.842
2020-04-24,48.0487,51.1014,46.6691,49.9331
2020-04-27,51.409,54.0638,51.0,53.35
2020-04-28,55.6043,55.6043,52.4795,52.4795
2020-04-29,52.853,55.5159,52.853,55.5159
2020-04-30,57.1173,58.508,51.1,53.5002
2020-05-01,51.319,52.718,46.631,46.8002
2020-05-04,48.3004,52.4,47.1564,52.079
2020-05-05,53.1977,54.4881,51.787,51.787
2020-05-06,52.0346,53.8838,52.0101,53.56
2020-05-07,52.611,53.9465,52.5653,52.5653
2020-05-08,53.337,55.392,53.337,55.392
2020-05-11,53.1565,55.637,53.1565,54.815
2020-05-12,55.5479,57.5196,55.4346,55.4346
2020-05-13,55.291,56.084,53.2102,54.0213
2020-05-14,53.0,55.0722,52.3829,54.2082
2020-05-15,54.21,55.025,54.21,55.025
2020-05-18,57.6117,57.6117,55.524,55.573
2020-05-19,56.1428,56.6634,56.1022,56.1022
2020-05-20,57.4,57.4,55.2656,55.2656
2020-05-21,55.8,57.7,53.9852,56.6585
2020-05-22,57.0046,57.142,55.8515,56.6428
2020-05-26,57.7518,57.7518,55.5998,55.5998
2020-05-27,55.461,56.03,54.2665,55.969
2020-05-28,54.489,55.8722,53.742,54.2981
2020-05-29,53.9259,57.1788,53.9259,56.7138
2020-06-01,58.8,61.7817,58.8,60.6951
2020-06-02,62.2657,62.2657,59.4155,59.4155
2020-06-03,60.094,61.309,59.6227,61.309
2020-06-04,60.4933,61.6072,58.6114,58.6114
2020-06-05,60.9399,61.795,58.0591,61.795
2020-06-08,61.7544,66.382,61.7544,66.382
2020-06-09,64.7585,66.5395,63.878,63.878
2020-06-10,68.5085,70.5404,65.6,70.3534
2020-06-11,66.1352,68.8524,66.1352,67.656
2020-06-12,66.4932,66.9623,61.7,64.03
2020-06-15,63.271,69.2,63.1087,69.2
2020-06-16,70.038,70.038,64.2029,67.6585
2020-06-17,68.0204,70.0,67.2609,68.7115
2020-06-18,67.7202,70.7812,67.7202,69.6622
2020-06-19,70.8746,70.8746,66.2625,68.1352
2020-06-22,68.4012,69.121,66.501,69.121
2020-06-23,67.477,69.9661,67.477,69.5457
2020-06-24,69.576,69.576,65.2226,65.2226
2020-06-25,66.124,68.625,62.8958,67.237
2020-06-26,67.8559,67.8559,64.1481,64.1481
2020-06-29,67.8138,67.8138,63.4548,67.4
2020-06-30,68.9,74.3155,67.7202,74.3098
2020-07-01,75.7,78.7614,73.6813,75.311
2020-07-02,83.072,85.8562,81.34,83.2979
2020-07-06,87.9869,95.3485,86.1737,95.3485
2020-07-07,97.8629,99.3,92.951,93.5724
2020-07-08,95.05,95.05,89.5619,94.1783
2020-07-09,96.0453,96.0453,94.052,94.052
2020-07-10,97.5404,108.343,95.047,108.102
2020-07-13,113.8,119.844,100.845,104.57
2020-07-14,106.018,109.0,96.7,103.54
2020-07-15,106.875,107.152,99.8371,106.32
2020-07-16,103.2465,106.251,100.411,100.411
2020-07-17,103.767,103.767,103.002,103.002
2020-07-20,105.873,113.0,101.8,112.136
2020-07-21,114.505,114.505,107.202,107.202
2020-07-22,107.9,113.553,107.9,109.815
2020-07-23,112.96,115.3,99.243,104.942
2020-07-24,97.8121,101.3186,94.849,98.4713
2020-07-27,96.2908,107.72,94.2,107.72
2020-07-28,103.006,107.939,99.9409,102.1339
2020-07-29,104.854,105.818,101.6603,101.6603
2020-07-30,103.2,105.572,100.6585,102.275
2020-07-31,103.0,103.0,97.205,97.455
2020-08-03,99.3314,103.0,97.2245,103.0
2020-08-04,102.6551,102.686,100.184,102.5324
2020-08-05,102.6365,102.6365,99.4019,99.4019
2020-08-06,103.8058,103.8058,103.045,103.5461
2020-08-07,102.7838,102.9039,96.969,98.4816
2020-08-10,100.7671,100.7671,95.0588,97.4482
2020-08-11,95.6707,98.5759,91.0,92.962
2020-08-12,99.0,108.289,98.6591,108.289
2020-08-13,107.5,115.06,107.5,112.783
2020-08-14,114.038,116.556,110.907,110.907
2020-08-17,117.0,126.031,116.473,126.031
2020-08-18,129.167,132.42,128.619,129.782
2020-08-19,128.289,128.8,125.498,128.076
2020-08-20,128.386,139.668,124.254,134.405
2020-08-21,142.484,142.484,139.105,139.105
2020-08-24,146.792,146.792,131.027,139.82
2020-08-25,136.5,140.719,135.9,140.719
2020-08-26,138.482,150.156,138.482,150.156
2020-08-27,147.741,153.43,146.138,152.61
2020-08-28,157.634,157.634,148.164,149.89
2020-08-31,148.863,174.173,148.863,167.155
2020-09-01,170.72,170.72,159.27,159.27
2020-09-02,162.156,162.156,137.18,150.222
2020-09-03,137.03,149.661,137.03,140.351
2020-09-04,136.34,144.176,126.313,144.01
2020-09-08,119.788,127.133,110.09,110.09
2020-09-09,120.407,129.0,116.06,126.479
2020-09-10,132.017,139.124,123.256,124.76
2020-09-11,130.038,130.038,124.369,126.8
2020-09-14,128.124,146.2,128.124,146.2
2020-09-15,151.62,159.17,150.482,153.18
2020-09-16,151.948,154.129,149.832,154.129
2020-09-17,144.034,149.39,137.0,148.023
2020-09-18,149.803,153.796,143.951,151.607
2020-09-21,151.048,152.078,141.14,151.479
2020-09-22,147.3,150.47,142.0,147.19
2020-09-23,138.633,142.289,126.389,130.99
2020-09-24,127.183,135.629,121.9,130.902
2020-09-25,134.501,139.362,132.267,138.46
2020-09-28,141.75,146.378,141.75,144.0
2020-09-29,140.834,145.54,139.3,145.54
2020-09-30,140.46,149.644,140.46,145.755
2020-10-01,152.82,155.941,149.26,155.941
2020-10-02,147.057,151.907,139.367,144.593
2020-10-05,143.979,148.977,140.26,142.158
2020-10-06,143.653,145.121,140.63,142.292
2020-10-07,143.319,150.3,140.219,141.899
2020-10-08,146.578,148.933,143.953,143.953
2020-10-09,146.099,149.102,142.78,145.069
2020-10-12,153.566,157.0,146.85,153.755
2020-10-13,152.723,156.61,149.716,152.757
2020-10-14,152.101,159.095,150.901,159.095
2020-10-15,151.94,159.5,151.94,153.642
2020-10-16,156.02,156.02,150.048,150.048
2020-10-19,152.741,156.0,146.82,149.59
2020-10-20,146.901,146.901,144.107,145.199
2020-10-21,141.9,149.598,141.353,142.42
2020-10-22,151.907,152.27,142.8,142.8
2020-10-23,142.656,144.779,136.513,144.18
2020-10-26,138.34,142.454,138.031,142.454
2020-10-27,141.721,145.3,141.342,143.9
2020-10-28,142.907,144.364,137.494,140.89
2020-10-29,142.584,142.584,141.063,141.063
2020-10-30,139.889,141.003,131.43,134.482
2020-11-02,136.441,137.164,136.3,137.164
2020-11-03,136.821,147.54,136.821,145.7
2020-11-04,144.88,150.019,143.101,143.101
2020-11-05,148.913,149.856,144.573,148.13
2020-11-06,149.78,150.142,145.027,145.027
2020-11-09,146.8,156.66,141.302,144.81
2020-11-10,146.62,146.62,132.04,139.014
2020-11-11,139.12,145.094,139.12,142.249
2020-11-12,145.12,145.12,139.429,139.429
2020-11-13,140.05,140.71,133.889,139.963
2020-11-16,138.84,144.085,138.78,138.78
2020-11-17,155.68,155.68,145.908,154.308
2020-11-18,156.65,168.961,148.138,163.101
2020-11-19,164.0,176.111,162.849,166.779
2020-11-20,167.44,171.263,166.31,171.263
2020-11-23,175.755,179.12,172.207,179.12
2020-11-24,182.928,190.227,178.3,188.247
2020-11-25,184.954,199.872,184.954,199.872
2020-11-27,202.38,207.958,199.911,199.911
2020-11-30,200.96,209.5,190.085,190.3
2020-12-01,207.435,207.435,193.069,197.81
2020-12-02,186.25,195.009,184.338,190.613
2020-12-03,202.471,206.534,202.471,203.249
2020-12-04,201.863,208.84,201.863,202.96
2020-12-07,203.41,216.957,202.995,214.75
2020-12-08,215.848,224.083,212.113,219.672
2020-12-09,225.582,225.582,203.0,208.284
2020-12-10,199.788,215.079,196.92,215.079
2020-12-11,213.194,217.0,203.41,203.41
2020-12-14,209.39,222.41,209.39,220.623
2020-12-15,215.968,223.475,212.572,212.572
2020-12-16,210.82,221.074,204.825,214.36
2020-12-17,218.576,220.365,207.8,220.111
2020-12-18,229.854,242.501,213.725,242.501
2020-12-21,231.84,231.84,220.04,220.04
2020-12-22,216.0,220.725,207.567,216.526
2020-12-23,221.181,226.081,217.264,222.955
2020-12-24,214.5,232.36,214.5,230.29
2020-12-28,233.471,233.471,222.449,230.82
2020-12-29,221.148,228.248,221.148,228.248
2020-12-30,226.0,242.3,226.0,235.687
2020-12-31,236.81,244.879,231.534,241.455
2021-01-04,246.8,252.536,243.495,251.778
2021-01-05,243.46,251.647,240.092,248.735
2021-01-06,255.44,262.619,253.2,262.619
2021-01-07,266.26,282.81,263.1,274.559
2021-01-08,296.247,303.89,287.736,300.59
2021-01-11,295.309,295.309,274.479,279.489
2021-01-12,284.0,299.812,284.0,290.842
2021-01-13,296.431,296.431,284.827,284.827
2021-01-14,293.43,294.345,282.562,294.345
2021-01-15,290.0,290.0,274.517,279.971
2021-01-19,279.67,287.368,277.939,286.665
2021-01-20,296.08,300.7,282.504,289.373
2021-01-21,296.0,296.12,286.434,286.434
2021-01-22,278.674,293.132,276.565,293.132
2021-01-25,294.0,307.3,286.668,307.3
2021-01-26,311.843,311.843,299.46,304.091
2021-01-27,293.444,300.885,291.49,291.903
2021-01-28,280.696,292.298,272.0,292.298
2021-01-29,289.613,289.613,272.605,275.17
2021-02-01,281.48,288.25,274.678,288.25
2021-02-02,287.53,304.9,287.53,295.55
2021-02-03,305.6,305.6,288.071,288.071
2021-02-04,287.0,293.7,280.946,286.9
2021-02-05,282.805,299.519,282.24,291.132
2021-02-08,292.04,301.786,285.38,301.786
2021-02-09,298.13,298.13,285.042,293.801
2021-02-10,288.296,288.296,267.016,278.529
2021-02-11,279.198,279.404,274.895,274.895
2021-02-12,273.211,280.96,271.178,280.96
2021-02-16,281.138,281.138,265.991,275.003
2021-02-17,267.817,273.33,259.895,266.65
2021-02-18,264.4,273.183,264.4,271.69
2021-02-19,271.0,271.0,266.911,270.163
2021-02-22,259.188,264.723,243.499,245.706
2021-02-23,226.12,239.83,215.683,235.981
2021-02-24,240.582,249.483,239.13,248.27
2021-02-25,244.77,248.494,229.758,236.165
2021-02-26,241.901,241.901,224.784,230.491
2021-03-01,235.517,296.411,235.517,241.119
2021-03-02,241.244,241.57,233.938,239.706
2021-03-03,233.48,235.25,218.553,218.553
2021-03-04,222.6,305.692,206.0,209.129
2021-03-05,209.801,217.379,180.01,202.103
2021-03-08,205.308,215.543,190.017,190.017
2021-03-09,204.605,233.065,200.137,233.065
2021-03-10,240.893,245.422,224.088,224.088
2021-03-11,240.034,240.034,233.644,235.4
2021-03-12,232.749,241.003,223.444,231.277
2021-03-15,235.469,247.17,235.469,247.17
2021-03-16,242.23,242.23,230.023,234.745
2021-03-17,222.706,238.541,220.416,238.541
2021-03-18,234.564,235.777,224.42,224.42
2021-03-19,222.136,228.04,213.798,228.04
2021-03-22,232.112,234.652,225.684,226.769
2021-03-23,233.997,233.997,229.04,230.82
2021-03-24,233.688,233.688,211.119,212.12
2021-03-25,204.437,218.326,204.437,218.326
2021-03-26,219.939,219.939,209.661,214.178
2021-03-29,208.427,212.998,205.065,205.065
2021-03-30,205.746,214.086,204.554,214.086
2021-03-31,221.26,232.579,221.26,232.579
2021-04-01,233.197,237.481,226.223,226.223
2021-04-05,244.211,244.211,238.349,240.42
2021-04-06,236.8,239.452,231.48,231.48
2021-04-07,235.0,238.86,223.946,228.873
2021-04-08,230.924,237.422,224.171,237.422
2021-04-09,229.373,231.85,226.674,226.674
2021-04-12,236.503,245.633,236.123,237.424
2021-04-13,238.564,262.73,238.564,259.366
2021-04-14,264.5,265.955,253.292,253.292
2021-04-15,248.7,256.189,246.941,250.07
2021-04-16,246.561,253.451,246.561,253.451
2021-04-19,250.137,253.6,233.4,240.3
2021-04-20,249.25,249.25,241.798,241.798
2021-04-21,235.017,260.33,233.546,260.33
2021-04-22,255.312,255.312,241.903,241.903
2021-04-23,250.289,251.812,250.059,251.812
2021-04-26,258.0,260.453,250.472,250.472
2021-04-27,244.78,244.78,236.484,236.484
2021-04-28,235.447,245.012,233.6,233.6
2021-04-29,242.78,243.896,224.414,236.122
2021-04-30,225.7,245.27,225.7,239.16
2021-05-03,244.3,244.3,228.967,232.3
2021-05-04,227.686,234.659,223.643,234.659
2021-05-05,229.0,233.323,224.065,228.695
2021-05-06,236.7,236.7,220.444,230.62
2021-05-07,228.943,240.0,223.824,227.983
2021-05-10,227.802,227.802,213.49,213.49
2021-05-11,202.384,212.274,199.678,212.083
2021-05-12,204.98,213.928,199.072,200.21
2021-05-13,202.832,208.805,189.22,199.125
2021-05-14,201.07,206.992,199.034,205.98
2021-05-17,198.992,201.759,191.067,192.59
2021-05-18,189.343,200.29,189.182,198.045
2021-05-19,192.02,197.13,183.448,197.13
2021-05-20,192.978,201.632,192.978,201.632
2021-05-21,202.635,202.635,200.101,200.494
2021-05-24,200.918,213.642,191.785,207.941
2021-05-25,209.696,210.065,198.59,207.52
2021-05-26,211.72,216.604,202.3,215.747
2021-05-27,216.151,220.711,206.805,220.711
2021-05-28,215.3,220.848,207.54,215.174
2021-06-01,215.55,218.325,214.21,218.325
2021-06-02,207.25,209.649,207.026,207.084
2021-06-03,204.2,210.406,191.969,193.303
2021-06-04,198.252,209.239,197.4,209.239
2021-06-07,204.076,209.566,195.956,209.33
2021-06-08,216.06,216.06,199.2,201.824
2021-06-09,207.441,208.41,203.29,204.185
2021-06-10,206.03,212.372,206.03,212.372
2021-06-11,210.63,210.63,204.345,204.345
2021-06-14,205.785,215.829,205.785,206.173
2021-06-15,214.444,214.444,202.115,202.115
2021-06-16,204.363,208.307,203.009,203.009
2021-06-17,207.214,207.714,201.996,206.764
2021-06-18,212.266,217.61,208.806,217.61
2021-06-21,211.63,220.111,205.74,207.821
2021-06-22,213.371,214.293,211.114,211.565
2021-06-23,221.131,225.858,214.627,220.413
